sample,model_label,outcome,term,coef,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,p_value_reference,se_method,r2_within
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_37,-0.002336281486868708,0.0015265847303176394,-1.5303975209961609,0.1312628300033154,-0.005390970476494429,0.0007184075027570126,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_38,0.0008105142978866596,0.0025677791452116097,0.3156479790709825,0.7533835759473742,-0.004327599903633213,0.005948628499406533,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_39,0.0074619015867681306,0.005319303890859635,1.4027966327680965,0.16591797957978627,-0.003182000913488938,0.0181058040870252,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_40,0.0006263877827311846,0.0023565663387981853,0.26580528305883944,0.7913158086956547,-0.004089090569362374,0.005341866134824743,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_41,-0.0004481196319887251,0.0016028296564890058,-0.2795803223221674,0.7807773077446771,-0.003655374366486031,0.002759135102508581,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_42,-0.0003398861513743508,0.0017287631994347653,-0.19660654014701356,0.8448111266217786,-0.003799133323252402,0.0031193610205037005,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_43,-0.001617564696107616,0.0015874060015781777,-1.018998727798342,0.3123639592738105,-0.004793956768415126,0.0015588273761998944,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_44,0.005404707175606197,0.003138189220749002,1.7222375055880912,0.0902654542311003,-0.0008747949506789773,0.01168420930189137,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_45,-0.002463081789345209,0.0015322122743067117,-1.6075329969926608,0.1132764659456719,-0.005529031468483052,0.0006028678897926337,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_46,-0.00241629294978391,0.0015298250570417347,-1.579457035732153,0.11957813518091052,-0.005477465818208041,0.0006448799186402213,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_47,-0.0004316553256999202,0.0017590564028088346,-0.24539027003947086,0.8070058361138853,-0.003951519057516972,0.0030882084061171315,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_48,0.005361011877191032,0.004273709644520117,1.2544164959978243,0.21463756452912156,-0.003190661368784974,0.013912685123167038,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_49,-0.00038087612885007453,0.0022410326138808585,-0.16995563852616172,0.8656264565417947,-0.004865172031370741,0.0041034197736705925,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_50,-0.0023755456268993143,0.0015287456580601138,-1.5539181513776064,0.12555215130092276,-0.005434558622950109,0.0006834673691514803,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_51,-0.0007967901047121967,0.001832484955595097,-0.4348139952141873,0.6652837517596224,-0.00446358403127427,0.0028700038218498767,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_52,0.005892445613619856,0.00475556683055522,1.239062728707758,0.2202288960350344,-0.0036234216345110114,0.015408312861750723,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_53,-0.0025645528906024662,0.0015410309336946542,-1.664180020354229,0.10137936313928084,-0.005648148666416516,0.0005190428852115841,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_54,-0.0016355271395034315,0.001613770721432842,-1.0134817280928683,0.3149684174067903,-0.004864674894384717,0.001593620615377854,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_55,-0.003437236866962277,0.0018247306121260414,-1.883695513255769,0.06453718868106496,-0.00708851438808266,0.000214040654158107,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_56,-0.0016599839640482072,0.0015543624641158058,-1.0679516537299323,0.28989258886682867,-0.0047702560706178255,0.0014502881425214108,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_57,-0.0016488370118635121,0.0015714630006708552,-1.0492369283652405,0.29834811790784266,-0.004793327213042613,0.0014956531893155892,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_58,-0.002532363295872156,0.0015525850791699798,-1.6310624968945153,0.10820435452758238,-0.005639078863380092,0.0005743522716357805,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_59,-0.0018397966522003546,0.0015519860960090497,-1.1854466073706544,0.24059356038624366,-0.004945313657171717,0.001265720352771008,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_60,-0.003198229541649439,0.001881677538103736,-1.6996692987431103,0.0944601189398006,-0.006963457598447525,0.0005669985151486464,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_61,0.011914532647332854,0.0070142631245456106,1.6986150128356765,0.09465992934049774,-0.0021209754455778825,0.02595004074024359,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_62,0.010457393348933428,0.00425259074998233,2.459064124375683,0.016881985266439224,0.001947978913317867,0.01896680778454899,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_63,-0.000908882188429751,0.0015736314904209025,-0.5775699037305426,0.5657522548967944,-0.004057711527576129,0.0022399471507166266,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_64,0.001451535784846902,0.0021229689155693194,0.6837291748370427,0.49682281848268417,-0.0027965152030323672,0.005699586772726172,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_65,-0.002307943846416031,0.0015267257350555434,-1.5116951220659591,0.13594950929637148,-0.005362914985870586,0.0007470272930385244,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_66,-0.0023856641793906395,0.0015269994748162538,-1.562321545446314,0.12356064711147076,-0.005441183070841175,0.000669854712059896,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_67,-0.0021943380748421617,0.0015382648675961229,-1.4265021070599482,0.15899391847837374,-0.005272398965177564,0.0008837228154932411,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_68,-0.0005860981701920488,0.0016366566851427542,-0.3581069722884048,0.7215413393909109,-0.0038610406326799645,0.0026888442922958673,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_69,-0.0014092954625033176,0.0017253331390588167,-0.8168251282022554,0.4173144417919181,-0.004861679099422532,0.002043088174415897,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_70,4.0367976628082755e-05,0.0017364629638282067,0.023247243084924485,0.9815315011732466,-0.0034342863882136135,0.0035150223414697787,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_71,0.035930278423182735,0.010597516106566963,3.3904433889860113,0.0012499300999735234,0.01472469767472627,0.0571358591716392,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_72,0.014010607573726117,0.005097909244035017,2.748304629024086,0.007935391559171992,0.0038097147384985926,0.02421150040895364,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_73,0.003962607994123685,0.003971876944017685,0.9976663552208079,0.3225154304061667,-0.003985099413191056,0.011910315401438425,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_74,0.0026841653034237927,0.0022238776492962383,1.2069752597555066,0.23225857769612215,-0.0017658035942517813,0.007134134201099367,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_75,-0.0009751331941516513,0.0016970222488556883,-0.5746142661412891,0.567736830257948,-0.004370866870624841,0.0024206004823215384,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_76,0.015432960440129227,0.006446076574641075,2.3941633738641324,0.019855109551217894,0.002534391007469385,0.02833152987278907,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_78,-0.0020946282501763946,0.001529791353520562,-1.3692247935353759,0.17611887705816717,-0.005155733678010433,0.0009664771776576445,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_79,-0.0014252610721325358,0.001581458388277038,-0.9012321049340568,0.37112920684900463,-0.004589751997713809,0.0017392298534487376,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_80,-0.002279682189486413,0.00153692387468355,-1.4832759299518303,0.1433236386003109,-0.005355059759201708,0.0007956953802288821,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_81,-0.0024654796593336957,0.0015442851636950307,-1.5965183874683555,0.11571597091909895,-0.005555587134337736,0.0006246278156703442,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_82,-0.0013407871051581033,0.0016683028456930533,-0.8036832812576712,0.4248061349051476,-0.004679053388641407,0.0019974791783252,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_83,-0.0011241991054245805,0.0017015189143913686,-0.6607032668965102,0.5113742362521996,-0.004528930588851476,0.0022805323780023144,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_84,0.028978757734277112,0.016159960287482365,1.7932443656265844,0.0780596239098915,-0.003357248111065053,0.06131476357961928,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_85,0.032172514351429635,0.012312894154303084,2.6129124435124016,0.011371422525489186,0.007534470057779116,0.05681055864508015,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_86,-0.0013566159292482335,0.0015621106808595977,-0.8684505815565613,0.3886666689735482,-0.004482392181710605,0.001769160323214138,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_87,0.01655952357183236,0.012838465885046235,1.2898366300229276,0.20214040481519505,-0.009130187325889053,0.04224923446955377,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_88,-0.0009319843280206858,0.0025999225424531555,-0.3584661899739953,0.7212739519966223,-0.006134417318856947,0.0042704486628155755,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_89,0.00045800960772306187,0.002483858709873987,0.18439438841764794,0.8543364121758319,-0.004512180190559073,0.005428199406005196,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_90,0.00935591321810198,0.0047481149499018,1.9704479181354861,0.05348529794818699,-0.0001450428512833283,0.01885686928748729,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_91,-0.0010209140501612206,0.0020937720421517225,-0.48759560716650424,0.6276432761165776,-0.00521054222927725,0.0031687141289548095,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_92,-0.0024932706923933385,0.0015240441558154049,-1.6359569917181116,0.10717278588845623,-0.005542876004182399,0.0005563346193957217,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_93,-0.0022109536474210654,0.0016005941847183507,-1.3813330502697765,0.17238579775602175,-0.0054137352132374444,0.0009918279183953132,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_94,0.003666865250481817,0.0028557905431976457,1.284010572559711,0.20415777416655062,-0.002047558427244854,0.009381288928208489,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_95,-0.001046131670374689,0.001693049486845035,-0.617897869201765,0.5390205341587382,-0.004433915868426317,0.002341652527676939,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_96,-0.0018335003717426526,0.001544702970190256,-1.186959827957621,0.24000073382632336,-0.0049244438756125735,0.0012574431321272686,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_share_gini,hs2_export_share,hs2_97,-0.0017584043149636594,0.001534030779630532,-1.1462640374055384,0.2563136802134851,-0.004827992814849496,0.0013111841849221767,183277,60,"Student t, df=59",clustered by reporter_code,0.29191846984332426
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_product_loo_gini_sum_z,-0.2255106178647272,0.06806031759569875,-3.3133935578193503,0.001578460830329632,-0.36169899880493994,-0.08932223692451444,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_intermediate_import_share_z,0.5674053014868778,0.11687923929388348,4.854628631353278,9.22295473155461e-06,0.33353048386534434,0.8012801191084113,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_product_loo_gini_sum_x_intermediate_share_z,-0.006510490966394763,0.03859622160044048,-0.16868208069155818,0.8666236724940126,-0.08374135200054672,0.0707203700677572,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_import_value_share_z,0.6365387059455541,0.0979355320446511,6.499568569815307,1.891119910019752e-08,0.4405701589735918,0.8325072529175164,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_02,-1.597503324128961,0.5297282274098553,-3.015703603223241,0.00377781813546952,-2.6574870588189716,-0.53751958943895,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_03,0.38257478845232895,0.6339896051441766,0.6034401595043929,0.5485289008074477,-0.886035481197174,1.651185058101832,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_04,-0.20307397082674697,0.4914034914124229,-0.41325300771278395,0.680919412160805,-1.1863700859194428,0.7802221442659489,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_05,-2.5067640329909615,0.524216954671374,-4.78192094065791,1.1975523283552685e-05,-3.555719736403888,-1.4578083295780353,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_06,-0.7361959352915075,0.39964133489952147,-1.842141618000058,0.07048152090918461,-1.5358763993184754,0.0634845287354604,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_07,-0.16158813262230168,0.5389952244987913,-0.2997951100078142,0.7653871246016475,-1.2401150856560312,0.9169388204114279,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_08,-0.21667748653587118,0.6157249284441301,-0.35190630836304065,0.7261623432305722,-1.4487402225263046,1.0153852494545623,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_09,-0.9286364497156857,0.5624245909178913,-1.6511305954814801,0.10402547247809357,-2.0540454566655706,0.19677255723419929,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_10,3.9381937981005803,0.5586864581198896,7.04902318798548,2.23480214496851e-09,2.820264777602177,5.0561228185989835,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_11,3.3457495519462137,0.5423267587194368,6.169250360882669,6.761182557419717e-08,2.26055621433503,4.4309428895573975,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_12,4.261885329442525,0.5413290773383616,7.873002777529727,8.97429843795639e-11,3.1786883476636776,5.345082311221373,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_13,1.0427986782614083,0.720905271081314,1.446512766784565,0.1533254304545602,-0.39972943721177057,2.485326793734587,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_14,-1.2003937190161547,0.6862703566872762,-1.7491557187616618,0.08546453022920186,-2.573617530866381,0.1728300928340718,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_15,4.994079939140433,0.5693798316254006,8.771086824209954,2.755020457335899e-12,3.8547535276813303,6.133406350599536,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_16,5.033737019082993,0.6611501624370004,7.6136062653734085,2.4683386630702753e-10,3.7107785998242484,6.356695438341738,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_17,5.240297968962805,0.5225122782800776,10.029042736013745,2.3065117829535976e-14,4.194753315129999,6.285842622795611,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_18,4.099767620377803,0.6326041245936674,6.480779149220936,2.03376350596869e-08,2.8339296909063005,5.365605549849306,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_19,5.8213362718894075,0.5841477192892841,9.965520842864988,2.9261973310856526e-14,4.652459385470747,6.990213158308068,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_20,5.856872064116756,0.575045631947069,10.185056174213077,1.2879707201053347e-14,4.706208412400825,7.007535715832688,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_21,6.041164699973259,0.5887491210982158,10.261016931463862,9.707503413518066e-15,4.863080429802199,7.219248970144319,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_22,6.6845024503945085,0.5887623197462324,11.353482086414182,1.7885308236411614e-16,5.50639176978977,7.862613130999247,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_23,4.422397114675327,0.6258439853655834,7.066293226565096,2.089287678999497e-09,3.1700861925544537,5.674708036796201,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_24,4.958923909374533,0.6297992808198081,7.873816405314905,8.94588396439482e-11,3.6986984593307826,6.219149359418284,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_25,5.0064767928498295,0.5642020283353555,8.873553339787064,1.85689649472818e-12,3.8775111418427572,6.135442443856902,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_26,2.9244979689850688,0.771658765758798,3.789884983823532,0.0003562495856453513,1.380412345240417,4.46858359272972,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_27,7.089693317187818,0.7623987180694693,9.299193649144893,3.637198315754888e-13,5.564137006070389,8.615249628305246,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_28,4.930335336240859,0.638504787714617,7.721688906809728,1.6190187831962036e-10,3.6526902071366796,6.207980465345038,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_29,4.818131200916245,0.71131364625868,6.773567787231876,6.5316911028999754e-09,3.394795882381513,6.241466519450976,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_30,5.555149215875614,0.6526366551894561,8.511855979439266,7.497950940893604e-12,4.2492262852705265,6.861072146480702,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_31,3.0634614797004454,0.6112170383758184,5.012068197314909,5.214276024076778e-06,1.8404190109016334,4.2865039484992575,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_32,4.471358151002672,0.6537298078943868,6.839764834044467,5.0490535751631005e-09,3.1632478268874733,5.779468475117871,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_33,5.820140938583772,0.6233253635815493,9.33724388358268,3.146211531738527e-13,4.572869767011903,7.067412110155641,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_34,5.299105660122838,0.5862058811030157,9.039666490810266,9.811418606337524e-13,4.126110401427543,6.472100918818133,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_35,3.148901187584853,0.6584581527809137,4.782234336815289,1.1962086784962168e-05,1.8313294672057063,4.4664729079639995,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_36,1.4980867046149786,0.6148549551635254,2.4364879749835486,0.017867429163904013,0.26776478113809543,2.728408628091862,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_37,1.5695933380098324,0.7685169059858323,2.0423667010895503,0.045592298805145426,0.03179456114948631,3.107392114870178,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_38,5.350335485588177,0.6211602250351088,8.61345474154558,5.061838647790858e-12,4.107396746240656,6.593274224935698,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_39,5.720771127512996,0.676068547810002,8.461821136398619,9.100649175444379e-12,4.367961088074335,7.073581166951657,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_40,5.0810872159690765,0.6314083571207699,8.047228324849703,4.552819044737353e-11,3.81764201168411,6.344532420254043,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_41,3.8428043383263635,0.6552012261675394,5.865075010320162,2.1633141319215082e-07,2.5317497130473514,5.1538589636053755,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_42,4.9914497776399145,0.6843184493531052,7.29404531232264,8.592573836421081e-10,3.622131723343821,6.360767831936008,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_43,0.911927665005062,0.8294823778758298,1.0993936572110925,0.27606225175835974,-0.7478627393301392,2.571718069340263,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_44,5.190327727526043,0.5557146194956497,9.339915750707858,3.114351417842459e-13,4.078345342379167,6.302310112672918,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_45,-2.0757522361158105,0.7870095588182076,-2.637518455598951,0.010660497604121261,-3.6505547258223303,-0.5009497464092907,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
hs2 chapter,hs2_export_value_intermediate_intensity,asinh_hs2_export_value,hs2_46,0.9526642849539088,0.639188415111366,1.4904279590047416,0.14143884338751153,-0.32634877941149953,2.231677349319317,183277,60,"Student t, df=59",clustered by reporter_code,0.3668804268036865
