model_label,sample,flow,dimension,metric,outcome,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,bh_q_value
two_way_country_year_cluster,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,lag_log_real_exports,-0.003884123537664607,0.010891177885552371,-0.3566302541818795,0.7234504959139811,-0.025972456070964316,0.0182042089956351,1746,37,0.8799607044083801,ok,1892,146,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
two_way_country_year_cluster,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,lag_log_population,-0.013580295922308278,0.030784556103264547,-0.4411398974457896,0.6617498635577193,-0.07601426947818521,0.048853677633568654,1746,37,0.8799607044083801,ok,1892,146,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
contemporaneous_export_growth,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,contemporaneous_export_growth,0.0013133334044835281,0.009634165627272246,0.13632040960202763,0.8920568784694647,-0.017986219472192783,0.020612886281159842,1752,57,0.8802244629297792,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",0.8920568784694648
contemporaneous_export_growth,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,lag_log_real_exports,-0.0031680372127243783,0.011060410276966725,-0.2864303523461338,0.7756055586636295,-0.02532470144670759,0.018988627021258832,1752,57,0.8802244629297792,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
contemporaneous_export_growth,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,lag_log_population,-0.015281721078045523,0.030112338697662666,-0.5074903424632274,0.6138037380324791,-0.07560398409694187,0.04504054194085082,1752,57,0.8802244629297792,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
future_export_growth_placebo,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,future_export_growth,-0.004984315434971092,0.010266658121165074,-0.48548567373600876,0.6292259424431562,-0.025550903029779158,0.015582272159836973,1698,57,0.8830478072129712,ok,1892,194,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",0.7151080061008507
future_export_growth_placebo,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,lag_log_real_exports,-0.003867039137581475,0.011250383699459842,-0.343725088928935,0.732340287013067,-0.026404265867001786,0.01867018759183884,1698,57,0.8830478072129712,ok,1892,194,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
future_export_growth_placebo,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,lag_log_population,-0.012687829162095817,0.03262372257130731,-0.3889142060463331,0.6988144900775213,-0.07804099861733502,0.052665340293143376,1698,57,0.8830478072129712,ok,1892,194,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
region_year_fe,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,prior_export_growth,0.0022103141390631686,0.012506187365182664,0.17673764789552912,0.8603521187397722,-0.022842589628411524,0.02726321790653786,1746,57,0.8969298335084658,ok,1892,146,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.938911785562195
region_year_fe,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,lag_log_real_exports,-0.003423993081566712,0.011751889781006247,-0.29135680689421295,0.77185494328486,-0.026965857214290626,0.020117871051157202,1746,57,0.8969298335084658,ok,1892,146,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",
region_year_fe,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,lag_log_population,0.04857290456626917,0.05450140123462177,0.8912230413520718,0.3766228227007091,-0.06060652162119083,0.1577523307537292,1746,57,0.8969298335084658,ok,1892,146,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",
two_way_country_year_cluster,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,prior_export_growth,-0.007088229408512808,0.026501908781222563,-0.26746108995496365,0.790640565911742,-0.06083659162224141,0.04666013280521579,1752,37,0.8041059271230355,ok,1892,140,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",0.8999723336753789
two_way_country_year_cluster,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,lag_log_real_exports,0.0009096060886379931,0.021527640249790623,0.042252939852376055,0.9665305442707477,-0.04275047195722765,0.044569684134503636,1752,37,0.8041059271230355,ok,1892,140,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
two_way_country_year_cluster,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,lag_log_population,-0.10443567694039002,0.08838326423904129,-1.1816227635351122,0.24510241137305797,-0.2836852449306596,0.07481389104987957,1752,37,0.8041059271230355,ok,1892,140,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
contemporaneous_export_growth,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,contemporaneous_export_growth,0.03502190937865744,0.026527057477362462,1.3202334789127772,0.1921280694318746,-0.018118172311212946,0.08816199106852783,1759,57,0.8018914756616928,ok,1892,133,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",0.2561707592424995
contemporaneous_export_growth,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,lag_log_real_exports,0.0025443939139175864,0.02243097930955831,0.11343213681416785,0.9100936449397019,-0.04239025720262374,0.04747904503045891,1759,57,0.8018914756616928,ok,1892,133,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
contemporaneous_export_growth,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,lag_log_population,-0.11698935988079262,0.09335314700325628,-1.2531913881458316,0.21534338702852776,-0.30399818519030675,0.07001946542872153,1759,57,0.8018914756616928,ok,1892,133,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
future_export_growth_placebo,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,future_export_growth,0.023105868094429258,0.02456373493159507,0.9406496267271378,0.35092448750808614,-0.026101205927527828,0.07231294211638634,1705,57,0.8062832902056377,ok,1892,187,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",0.7018489750161723
future_export_growth_placebo,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,lag_log_real_exports,-0.0023823260505788646,0.021515366932688032,-0.11072672188357736,0.9122289451399552,-0.04548278517109257,0.04071813306993484,1705,57,0.8062832902056377,ok,1892,187,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
future_export_growth_placebo,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,lag_log_population,-0.11993428761985958,0.09623632861386318,-1.2462475381940394,0.21786182814829355,-0.3127188197315749,0.0728502444918557,1705,57,0.8062832902056377,ok,1892,187,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",
region_year_fe,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,prior_export_growth,0.002100174547532266,0.02614749280355279,0.08032030310940193,0.9362688713098304,-0.05027954773232638,0.05447989682739091,1752,57,0.8445765304179829,ok,1892,140,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",0.938911785562195
region_year_fe,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,lag_log_real_exports,-0.004948357318560914,0.022939037013396342,-0.21571774419610926,0.8299915628752663,-0.05090077031495494,0.041004055677833114,1752,57,0.8445765304179829,ok,1892,140,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",
region_year_fe,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,lag_log_population,-0.0787985484535984,0.1040904848975381,-0.7570197077202983,0.45221150226726936,-0.2873168462449662,0.12971974933776936,1752,57,0.8445765304179829,ok,1892,140,"region_year_Europe & Central Asia::2024,region_year_Latin America & Caribbean ::2024,region_year_Middle East, North Africa, Afghanistan & Pakistan::2024,region_year_North America::2024,region_year_South Asia::2024,region_year_Sub-Saharan Africa ::2024","reporter_code,region_year",clustered by reporter_code,reporter_code,"Student t, df=56",
two_way_country_year_cluster,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,prior_export_growth,0.00550112209616194,0.020657200941652732,0.2663053001081863,0.7915234887974766,-0.03639362321065168,0.04739586740297555,1752,37,0.8053104321735134,ok,1892,140,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",0.8999723336753789
two_way_country_year_cluster,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,lag_log_real_exports,0.021756302611836656,0.012952618865268032,1.67968368699363,0.10167852393669942,-0.0045128260057996465,0.04802543122947296,1752,37,0.8053104321735134,ok,1892,140,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
two_way_country_year_cluster,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,lag_log_population,-0.0012406173360491601,0.058800775700551526,-0.02109865594915143,0.983283467763745,-0.12049411778733474,0.11801288311523642,1752,37,0.8053104321735134,ok,1892,140,,"reporter_code,year",two-way clustered by reporter_code and year,"reporter_code,year","Student t, df=36",
