model_label,sample,flow,dimension,metric,outcome,row_type,label,term,coefficient,std_error,t_stat,p_value,ci_low,ci_high,nobs,clusters,r_squared,status,candidate_rows,dropped_rows,dropped_regressors,fixed_effects,se_method,cluster_col,p_value_reference,threshold_percentile,threshold_log_exports,threshold_exports_constant_2015_usd,exploratory,bh_q_value
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.03098340048478691,0.021012907527270443,1.4744937341287403,0.14594869724790266,-0.011110511495226186,0.07307731246480001,1743,57,0.8791807771716864,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,slope,above_threshold,prior_export_growth_above_threshold,0.02588660325965844,0.06779851104150719,0.381816692756133,0.7040423819020897,-0.10993013473594579,0.16170334125526267,1743,57,0.8791807771716864,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,difference,above_minus_below,above_minus_below_growth_slope,-0.005096797225128468,0.06693757960613005,-0.07614253839351118,0.9395770760190632,-0.13918888231324905,0.12899528786299214,1743,57,0.8791807771716864,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,0.9824144107236605
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.003633390422707057,0.014975372137845512,0.2426243828375265,0.8091828334997296,-0.026365884823724976,0.03363266566913909,1743,57,0.9120807871331622,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,slope,above_threshold,prior_export_growth_above_threshold,0.006240293940092405,0.034316299003622326,0.18184635643353317,0.8563599483585324,-0.0625035135441225,0.0749841014243073,1743,57,0.9120807871331622,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,difference,above_minus_below,above_minus_below_growth_slope,0.002606903517385348,0.035845215810376085,0.07272667937545879,0.9422827567198653,-0.06919969236984953,0.07441349940462023,1743,57,0.9120807871331622,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,0.9824144107236605
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.12488843638567336,0.040291258119800645,3.099641019258678,0.003029842122997281,0.044175347506478765,0.20560152526486797,1749,57,0.7504196770532985,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,slope,above_threshold,prior_export_growth_above_threshold,0.047978761883294876,0.05198620987017151,0.9229132495543589,0.3600119075981938,-0.05616213054720383,0.1521196543137936,1749,57,0.7504196770532985,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,difference,above_minus_below,above_minus_below_growth_slope,-0.07690967450237848,0.0443411637870196,-1.7344983291776606,0.08833144883250366,-0.16573569932163884,0.011916350316881874,1749,57,0.7504196770532985,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,0.6963352083290884
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.07111800552978109,0.020672900833921756,3.440156081679885,0.0011051689164223283,0.029705208802564907,0.11253080225699727,1749,57,0.7563188214404063,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,slope,above_threshold,prior_export_growth_above_threshold,0.03190793244301605,0.039853196026855095,0.8006367273910697,0.4267257375225163,-0.0479276126142063,0.11174347750023839,1749,57,0.7563188214404063,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,difference,above_minus_below,above_minus_below_growth_slope,-0.039210073086765045,0.03892427935532659,-1.0073422998748298,0.3181032417844016,-0.11718477444316486,0.03876462826963476,1749,57,0.7563188214404063,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",45,24.965261968692573,69546537426.54582,True,0.9693210704287721
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,gini,product_gini,slope,below_threshold,prior_export_growth_below_threshold,0.0007114138486001703,0.0054705378356919255,0.13004458975836497,0.8969971552496498,-0.010247390297855803,0.011670217995056143,1746,57,0.8997258194842448,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,gini,product_gini,slope,above_threshold,prior_export_growth_above_threshold,0.001242774587650007,0.013570688712187876,0.09157785680647641,0.9273602519288138,-0.02594258162341393,0.028428130798713945,1746,57,0.8997258194842448,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,gini,product_gini,difference,above_minus_below,above_minus_below_growth_slope,0.0005313607390498368,0.013460917817781618,0.039474332006389584,0.9686526126452207,-0.026434097946595136,0.02749681942469481,1746,57,0.8997258194842448,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,0.9824144107236605
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,gini,partner_gini,slope,below_threshold,prior_export_growth_below_threshold,0.00018922256701796487,0.006287187140856754,0.030096538050906427,0.9760970687837471,-0.012405526720563014,0.012783971854598944,1752,57,0.8253068248063663,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,gini,partner_gini,slope,above_threshold,prior_export_growth_above_threshold,0.014461754039773933,0.011972573468022503,1.2079068947373572,0.23215963448418503,-0.009522192640766423,0.03844570072031429,1752,57,0.8253068248063663,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,gini,partner_gini,difference,above_minus_below,above_minus_below_growth_slope,0.014272531472755968,0.01180520690668659,1.209003076826367,0.23174156898965034,-0.009376139697142738,0.037921202642654674,1752,57,0.8253068248063663,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,0.9603359222830599
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.004887553704211423,0.024576274947563162,0.19887284442575964,0.8430824989616412,-0.04434464098834795,0.05411974839677079,1746,57,0.8121234708589761,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,slope,above_threshold,prior_export_growth_above_threshold,-0.007912715019990801,0.05615331819641501,-0.14091268822820824,0.8884445849253026,-0.12040132852947048,0.10457589848948888,1746,57,0.8121234708589761,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,difference,above_minus_below,above_minus_below_growth_slope,-0.012800268724202224,0.05477517492471518,-0.23368740933817808,0.8160798401167892,-0.12252812951540659,0.09692759206700213,1746,57,0.8121234708589761,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,0.9824144107236605
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.003259169231538449,0.013487486097410007,0.24164393631251307,0.8099387495507009,-0.023759512113687847,0.03027785057676475,1746,57,0.8800195223089062,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,slope,above_threshold,prior_export_growth_above_threshold,-0.003953807105960293,0.034244680704027315,-0.1154575550034347,0.9084954806611177,-0.07255414589621181,0.06464653168429124,1746,57,0.8800195223089062,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,difference,above_minus_below,above_minus_below_growth_slope,-0.007212976337498742,0.03353322546719708,-0.21509938984410046,0.8304712822615294,-0.07438809902769439,0.0599621463526969,1746,57,0.8800195223089062,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,0.9824144107236605
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,slope,below_threshold,prior_export_growth_below_threshold,-0.007757417074589511,0.02837409889449886,-0.2733978303040845,0.7855532279134264,-0.06459756734066602,0.04908273319148699,1752,57,0.8052351623478902,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,slope,above_threshold,prior_export_growth_above_threshold,-0.003014664258883415,0.0438180369427747,-0.06879961927140857,0.9453942000823657,-0.09079274008263001,0.08476341156486318,1752,57,0.8052351623478902,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,difference,above_minus_below,above_minus_below_growth_slope,0.004742752815706096,0.042796675778744665,0.11082058896877277,0.9121548477643456,-0.08098929073560568,0.09047479636701786,1752,57,0.8052351623478902,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,0.9824144107236605
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,slope,below_threshold,prior_export_growth_below_threshold,-0.0020237134539444774,0.019266567405051113,-0.10503757163374731,0.916721320342327,-0.04061928579217004,0.03657185888428109,1752,57,0.8059173068609945,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,slope,above_threshold,prior_export_growth_above_threshold,0.050375431208562076,0.03650655751608044,1.37990089003524,0.17310185341820228,-0.02275599131261207,0.12350685372973622,1752,57,0.8059173068609945,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,difference,above_minus_below,above_minus_below_growth_slope,0.05239914466250655,0.03387151915786576,1.5469971812686838,0.1274970904930972,-0.015453661723765909,0.120251951048779,1752,57,0.8059173068609945,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,0.8041042849026027
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,gini,product_gini,slope,below_threshold,prior_export_growth_below_threshold,-0.0020953023056967026,0.00668921178734269,-0.3132360541583432,0.7552650234722867,-0.01549540373509873,0.011304799123705325,1743,57,0.9167453925270251,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,gini,product_gini,slope,above_threshold,prior_export_growth_above_threshold,-0.003546104396013254,0.013729492556301794,-0.2582837188972147,0.7971348611676865,-0.031049582933915767,0.023957374141889257,1743,57,0.9167453925270251,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,gini,product_gini,difference,above_minus_below,above_minus_below_growth_slope,-0.0014508020903165513,0.015274393973034707,-0.09498262863179945,0.9246676874150987,-0.0320490900528242,0.029147485872191098,1743,57,0.9167453925270251,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,0.9824144107236605
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,gini,partner_gini,slope,below_threshold,prior_export_growth_below_threshold,0.02291883071689736,0.006765244836235789,3.3877311570662227,0.0012955977422049875,0.009366416787974523,0.036471244645820196,1749,57,0.771799770804502,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,gini,partner_gini,slope,above_threshold,prior_export_growth_above_threshold,0.006299703740205442,0.018989923398825923,0.33173929182857737,0.7413245161712215,-0.03174168406012462,0.044341091540535504,1749,57,0.771799770804502,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,gini,partner_gini,difference,above_minus_below,above_minus_below_growth_slope,-0.016619126976691916,0.01869335363356822,-0.8890393506945937,0.37778505884214497,-0.0540664141472786,0.020828160193894763,1749,57,0.771799770804502,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,0.9693210704287721
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.03620953372212025,0.020807581667105276,1.7402086557403222,0.08731547853223234,-0.0054730611341775245,0.07789212857841801,1743,57,0.8793928641485367,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,slope,above_threshold,prior_export_growth_above_threshold,0.002353771819610731,0.07918298735184771,0.029725726425953117,0.9763914817576171,-0.15626881268362663,0.16097635632284807,1743,57,0.8793928641485367,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_1pct_share,product_top_1pct_share,difference,above_minus_below,above_minus_below_growth_slope,-0.03385576190250952,0.07841096080413071,-0.431773333157856,0.6675640502110601,-0.19093179138932861,0.12322026758430957,1743,57,0.8793928641485367,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,0.9824144107236605
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.006016679508212164,0.014848598017135332,0.40520185820027554,0.6868729859114382,-0.023728636657517104,0.035761995673941435,1743,57,0.9121955630178328,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,slope,above_threshold,prior_export_growth_above_threshold,-0.0033331301969228046,0.039513873729919435,-0.08435341520057038,0.9330762821941152,-0.08248893101211065,0.07582267061826505,1743,57,0.9121955630178328,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,top_5pct_share,product_top_5pct_share,difference,above_minus_below,above_minus_below_growth_slope,-0.009349809705134968,0.04076167899949955,-0.22937744309427885,0.8194112803390731,-0.09100526484553864,0.07230564543526871,1743,57,0.9121955630178328,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,0.9824144107236605
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.12522803640959068,0.04015309474275508,3.1187642499756727,0.0028674576749285682,0.044791722033147297,0.20566435078603407,1749,57,0.7493257069325421,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,slope,above_threshold,prior_export_growth_above_threshold,0.042108216859301745,0.05909889321749071,0.7125043222778923,0.47911082656046666,-0.07628109247281796,0.16049752619142144,1749,57,0.7493257069325421,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_1pct_share,partner_top_1pct_share,difference,above_minus_below,above_minus_below_growth_slope,-0.08311981955028894,0.05017005908487905,-1.6567614443041536,0.10316077160430938,-0.18362252477612223,0.01738288567554437,1749,57,0.7493257069325421,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,0.6963352083290884
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.07150299188590147,0.020481759246755597,3.491057141355075,0.0009459279603727784,0.03047309776916174,0.11253288600264119,1749,57,0.7533265911793879,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,slope,above_threshold,prior_export_growth_above_threshold,0.037024411643613545,0.04569806067353624,0.8101965619091226,0.42125687106434917,-0.05451980426999485,0.12856862755722193,1749,57,0.7533265911793879,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,
exploratory_export_level_threshold_scan,rd2_countries,Exports,partner,top_5pct_share,partner_top_5pct_share,difference,above_minus_below,above_minus_below_growth_slope,-0.03447858024228792,0.04372607509845686,-0.7885130363210832,0.43372209776476445,-0.12207243435491666,0.05311527387034082,1749,57,0.7533265911793879,ok,1887,138,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",50,25.22137992956287,89847527306.93715,True,0.9693210704287721
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,gini,product_gini,slope,below_threshold,prior_export_growth_below_threshold,0.0008851879679175126,0.005366787636475436,0.164938139512233,0.8695866258228218,-0.009865779554879411,0.011636155490714437,1746,57,0.8995688682479145,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",55,25.46937270220425,115135174124.34816,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,gini,product_gini,slope,above_threshold,prior_export_growth_above_threshold,0.0002652844465998311,0.014815448349764388,0.017905934423108425,0.9857775400924746,-0.0294136249556357,0.02994419384883536,1746,57,0.8995688682479145,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",55,25.46937270220425,115135174124.34816,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,gini,product_gini,difference,above_minus_below,above_minus_below_growth_slope,-0.0006199035213176815,0.014033618907832139,-0.04417274869646876,0.9649238403594864,-0.02873262035028042,0.027492813307645057,1746,57,0.8995688682479145,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",55,25.46937270220425,115135174124.34816,True,0.9824144107236605
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,gini,partner_gini,slope,below_threshold,prior_export_growth_below_threshold,0.00031070089822020277,0.006113493756979951,0.05082215024190818,0.9596480871274444,-0.01193609873018429,0.012557500526624698,1752,57,0.8251769782855414,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",55,25.46937270220425,115135174124.34816,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,gini,partner_gini,slope,above_threshold,prior_export_growth_above_threshold,0.017080534161446767,0.012266539020537197,1.392449339854523,0.16929099742885864,-0.007492296283829636,0.04165336460672317,1752,57,0.8251769782855414,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",55,25.46937270220425,115135174124.34816,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,gini,partner_gini,difference,above_minus_below,above_minus_below_growth_slope,0.016769833263226563,0.011029313476044298,1.5204784322841753,0.13401738081710043,-0.005324536592922938,0.038864203119376065,1752,57,0.8251769782855414,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",55,25.46937270220425,115135174124.34816,True,0.8041042849026027
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.004136841298236153,0.024200791499668303,0.1709382644899384,0.8648884533600605,-0.04434316966224684,0.05261685225871915,1746,57,0.812375367896099,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",55,25.46937270220425,115135174124.34816,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,slope,above_threshold,prior_export_growth_above_threshold,-0.014044269895622769,0.06506364258749779,-0.2158543441021764,0.8298855974197904,-0.14438240804346286,0.11629386825221733,1746,57,0.812375367896099,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",55,25.46937270220425,115135174124.34816,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_1pct_share,product_top_1pct_share,difference,above_minus_below,above_minus_below_growth_slope,-0.018181111193858922,0.06146990132129696,-0.29577257817330943,0.7684977661073636,-0.1413201205042416,0.10495789811652376,1746,57,0.812375367896099,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",55,25.46937270220425,115135174124.34816,True,0.9824144107236605
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,slope,below_threshold,prior_export_growth_below_threshold,0.0028734985015406167,0.013346925786773498,0.215292910700694,0.8303211417706958,-0.023863606705964723,0.029610603709045957,1746,57,0.8799857817769168,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",55,25.46937270220425,115135174124.34816,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,slope,above_threshold,prior_export_growth_above_threshold,-0.0044123358354998705,0.03899941361446613,-0.11313851739204597,0.910325357681275,-0.08253754919918847,0.07371287752818874,1746,57,0.8799857817769168,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",55,25.46937270220425,115135174124.34816,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,product,top_5pct_share,product_top_5pct_share,difference,above_minus_below,above_minus_below_growth_slope,-0.007285834337040487,0.03699946189169891,-0.1969173054020852,0.8446052009566039,-0.08140466297395184,0.06683299429987087,1746,57,0.8799857817769168,ok,1892,146,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",55,25.46937270220425,115135174124.34816,True,0.9824144107236605
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,slope,below_threshold,prior_export_growth_below_threshold,-0.007028531874548827,0.028097570179825365,-0.2501473198417512,0.803388846259556,-0.06331472855946071,0.04925766481036306,1752,57,0.8048264080423077,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",55,25.46937270220425,115135174124.34816,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,slope,above_threshold,prior_export_growth_above_threshold,0.009224284779685066,0.04859996896411662,0.1898002195535503,0.8501519922359405,-0.08813315198397617,0.1065817215433463,1752,57,0.8048264080423077,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",55,25.46937270220425,115135174124.34816,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_1pct_share,partner_top_1pct_share,difference,above_minus_below,above_minus_below_growth_slope,0.016252816654233893,0.04593432048524722,0.35382730129759576,0.7247970312369305,-0.07576468453442127,0.10827031784288906,1752,57,0.8048264080423077,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",55,25.46937270220425,115135174124.34816,True,0.9824144107236605
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,slope,below_threshold,prior_export_growth_below_threshold,-0.0016793572217527492,0.019166872032135136,-0.08761769885754664,0.930493100212177,-0.040075215729472306,0.03671650128596681,1752,57,0.8058551317538634,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",55,25.46937270220425,115135174124.34816,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,slope,above_threshold,prior_export_growth_above_threshold,0.06009949611313892,0.03891072874027268,1.5445482019702144,0.12808841138730634,-0.01784806009941947,0.1380470523256973,1752,57,0.8058551317538634,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",55,25.46937270220425,115135174124.34816,True,
exploratory_export_level_threshold_scan,rd2_countries,Imports,partner,top_5pct_share,partner_top_5pct_share,difference,above_minus_below,above_minus_below_growth_slope,0.061778853334891665,0.03469024888246476,1.780870859249432,0.08035766289841817,-0.007714065773428619,0.13127177244321195,1752,57,0.8058551317538634,ok,1892,140,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",55,25.46937270220425,115135174124.34816,True,0.6963352083290884
exploratory_export_level_threshold_scan,rd2_countries,Exports,product,gini,product_gini,slope,below_threshold,prior_export_growth_below_threshold,-0.0031667143448766196,0.0066040810515846935,-0.4795087038062238,0.6334442011704084,-0.01639627841798275,0.01006284972822951,1743,57,0.9170645106181174,ok,1887,144,,"reporter_code,year",clustered by reporter_code,reporter_code,"Student t, df=56",55,25.46937270220425,115135174124.34816,True,
