year,import_bin,import_bin_label,cmd_code,display_name,product_description,countries_with_imports,reporter_count,pooled_import_value_usd,summed_total_import_share,summed_total_import_share_pct_points,avg_total_import_share,summed_bin_import_share,summed_bin_import_share_pct_points,avg_bin_import_share,pooled_share_of_total_imports,pooled_share_of_bin_imports
2024,intermediates,Intermediates,521112,"Fabrics, woven; containing less than 85% by weight of cotton, mixed m...","Fabrics, woven; containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, unbleached, 3- or 4-thread twill, including cross twill, weighing more than 200g/m2",35,56,26512796.664,9.501901237975462e-05,0.009501901237975462,1.696768078209904e-06,0.00021923385363660882,0.021923385363660883,3.914890243510872e-06,1.4203075544364882e-06,2.807491379609585e-06
2024,intermediates,Intermediates,370400,"Photographic plates, film, paper, paperboard and textiles; exposed bu...","Photographic plates, film, paper, paperboard and textiles; exposed but not developed",51,56,32656543.323,9.485147147176692e-05,0.009485147147176692,1.6937762762815522e-06,0.00020261680754797413,0.020261680754797413,3.618157277642395e-06,1.7494320109360212e-06,3.4580646104248884e-06
2024,intermediates,Intermediates,440831,"Wood, tropical; as specified in Subheading Note 2 to this Chapter, da...","Wood, tropical; as specified in Subheading Note 2 to this Chapter, dark red meranti, light red meranti, meranti bakau, sheets for veneer, plywood or other wood, sawn lengthwise, sliced or peeled, planed or not, sanded or end-jointed, not thicker than 6mm",29,56,16906105.072,9.42370152728396e-05,0.009423701527283961,1.68280384415785e-06,0.00022436359886133538,0.022436359886133538,4.0064928368095606e-06,9.056709125847437e-07,1.790220203999143e-06
2024,intermediates,Intermediates,281640,"Oxides, hydroxides and peroxides, of strontium or barium","Oxides, hydroxides and peroxides, of strontium or barium",46,56,35518612.698,9.391828595392705e-05,0.009391828595392705,1.6771122491772686e-06,0.00018922921213416764,0.018922921213416766,3.379093073824422e-06,1.9027549065230205e-06,3.7611346788144528e-06
2024,intermediates,Intermediates,811269,Cadmium; other than waste and scrap,Cadmium; other than waste and scrap,37,56,63638199.138000004,9.364224159223727e-05,0.009364224159223727,1.6721828855756655e-06,0.00018500215352893094,0.018500215352893094,3.3036098844451953e-06,3.4091392217843254e-06,6.738772139282045e-06
2024,intermediates,Intermediates,540253,"Yarn, synthetic; filament, monofilament (less than 67 decitex), of po...","Yarn, synthetic; filament, monofilament (less than 67 decitex), of polypropylene (not high tenacity or textured), single, twisted more than 50 turns per metre, not for retail sale, not sewing thread",40,56,26427897.001000002,9.353199053039158e-05,0.009353199053039158,1.6702141166141354e-06,0.00017991275511941845,0.017991275511941844,3.2127277699896153e-06,1.4157594249329816e-06,2.798501189890071e-06
2024,intermediates,Intermediates,291250,Aldehydes; cyclic polymers of aldehydes,Aldehydes; cyclic polymers of aldehydes,36,56,33894161.23,9.34922311979386e-05,0.009349223119793859,1.6695041285346178e-06,0.00021032574883010855,0.021032574883010854,3.7558169433947955e-06,1.8157319975083457e-06,3.5891183671894807e-06
2024,intermediates,Intermediates,284161,"Salts; of oxometallic or peroxometallic acids, manganites, manganates...","Salts; of oxometallic or peroxometallic acids, manganites, manganates and permanganates, potassium permanganate",52,56,27412232.354,9.283425878233725e-05,0.009283425878233725,1.6577546211131651e-06,0.00019125943790028889,0.01912594379002889,3.4153471053623016e-06,1.4684909023279384e-06,2.9027343665411347e-06
2024,intermediates,Intermediates,852210,Sound recording or reproducing apparatus; parts and accessories there...,"Sound recording or reproducing apparatus; parts and accessories thereof, pick-up cartridges",50,56,39288467.357,9.252078826154068e-05,0.009252078826154067,1.6521569332417978e-06,0.00019762605612895525,0.019762605612895525,3.5290367165884865e-06,2.1047084431175065e-06,4.160331888812847e-06
2024,intermediates,Intermediates,810330,Tantalum; waste and scrap,Tantalum; waste and scrap,24,56,92865208.443,9.181469005852356e-05,0.009181469005852356,1.6395480367593493e-06,0.0002042480561793702,0.02042480561793702,3.647286717488754e-06,4.9748488915545675e-06,9.833676751399905e-06
